"DOCUMENT_ID","AGENCY","FUND","BUDGET YEAR","PROGRAM","ACTIVITY","STRATEGIC GOAL","FUNDING ORG","MANAGING UNIT","COST CENTER","OBJECT CLASS","VENDOR_NAME","VENDOR_SITE_NAME","DUNN_TIN","ORDERED_AMOUNT","ADVANCE_AMOUNT","RECEIVED_AMOUNT","BILLED_AMOUNT","CANCELLED_AMOUNT"
"1905J05RA00005012","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","APPLIED TECHNOLOGY SYSTEMS, INC.","APPLIED TECHNOLOGY SYSTEMS, INC.","827015165","3235142","0","3235142","3235142","0"
"1908J09RA00017006","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","ALUTIIQ EDUCATION & TRAINING","ALUTIIQ EDUCATION & TRAINING","807941211","2240844","0","2240844","2240844","0"
"2411DOLB11E622511000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","253028","MATH FOUNDATIONS, LLC","MATH FOUNDATIONS, LLC","780135781","2822.4","0","2822.4","2822.4","0"
"1905J07YA35055016","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","DEL-JEN, INC.","DEL-JEN, INC.","039703053","2742500","0","2742500","2742500","0"
"2409DOLJ08F6AR007002","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","ODLE MANAGEMENT GROUP, L.L.C.","ODLE MANAGEMENT GROUP, L.L.C.","161270579","1116062","0","1116062","1116062","0"
"1905J06YA35022012","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","CHUGACH INDUSTRIES, INC.","CHUGACH INDUSTRIES, INC.","142120745","3354716","0","3354716","3354716","0"
"1903J04YA22077017","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","MINACT INC","MINACT INC","096370655","233423","0","223370.86","143366.86","0"
"6110J109630331001","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","INTERNATIONAL MASONRY INSTITUTE","INTERNATIONAL MASONRY INSTITUTE","077811826","54414","54414","0","54414","0"
"1902AE93488000014","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","RES-CARE, INC.","RES-CARE, INC.","070226105","1330","0","0","0","0"
"1905J06PA00005010","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","1277505","0","1277505","1277505","0"
"1907J08PA00005008","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","5490073","0","5490073","5490073","0"
"2409DOLJ09PA00005001","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","HORIZONS YOUTH SERVICES, L.C.","HORIZONS YOUTH SERVICES, L.C.","138922682","1729087","0","1729087","1729087","0"
"1908J09SA00003007","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","CHUGACH GOVERNMENT SERVICES, INC","CHUGACH GOVERNMENT SERVICES, INC.","556637366","5306553","0","5306553","5306553","0"
"1908J09SA00002004","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","CORNERSTONE SOLUTIONS INC","CORNERSTONE SOLUTIONS, INC.","181415022","981869","0","981869","981869","0"
"1906J07SA00002000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","3011326","0","3011326","3011326","0"
"1905J05SA00003003","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","2540477","0","2540477","2540477","0"
"1905AE60010004","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","PACIFIC EDUCATIONAL FOUNDATION, INC","PACIFIC EDUCATIONAL FOUNDATION, INC","076265383","49172","0","49172","49172","0"
"2410DOLB10SA90009000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","SUN HILL PROPERTIES, INC.","SUN HILL PROPERTIES, INC.","613531508","36834.25","0","36834.25","36834.25","0"
"2410DOLF109A31190005","26","01811010AD","2010","0181000310","100000","10000","100000","100000","190183","257095","EC AMERICA INC","EC AMERICA INC","017573259","3694.68","0","3694.68","3694.68","0"
"2410DOLB109A30541005","26","01811010AD","2010","0181000310","100000","10000","100000","100000","190183","257095","SPLUNK INC.","SPLUNK INC.","199472668","3324.65","0","3324.65","3324.65","0"
"1910001OATL0000000","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OATL0","1D0740","233061","GSA TELEPHONE","GSA TELEPHONE","957460280","2560.53","0","365.79","0","0"
"1911C9A1X011000","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OJC00","190183","252091","GRADUATE SCHOOL","GRADUATE SCHOOL","040535536","1395","0","0","0","0"
"2410DOLJ109A31122005","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OJC00","190183","257053","SOFT TECH CONSULTING, INC.","SOFT TECH CONSULTING, INC.","090281960","68676.39","0","68676.39","68676.39","0"
"2410DOLF109A30357005","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OJC00","190183","257095","COMPU DYNAMICS, LLC","COMPU DYNAMICS, LLC","118727283","6279.72","0","6279.72","6279.72","0"
"1910DD610JCAWA000","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OJC00","1D0741","115086","GSA","GSA","470000000","5000","0","0","0","0"
"2408DOLJ09UA00024009","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","MINACT INC","MINACT INC","096370655","2108770","0","2108770","2108770","0"
"1910J05UA00011002","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","CORNERSTONE SOLUTIONS INC","CORNERSTONE SOLUTIONS, INC.","181415022","1910342","0","1910342","1910342","0"
"1905J04UA00008020","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","DYNAMIC EDUCATIONAL SYSTEMS, INC.","DYNAMIC EDUCATIONAL SYSTEMS, INC.","620834739","1659233","0","1659233","1659233","0"
"1908J09UA00023009","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","2430113","0","2430113","2430113","0"
"1910B10UA00560000","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","420003","CULLEN D. ROUNDS","CULLEN D. ROUNDS","413653792","300","0","300","300","0"
"1910B10UA00564000","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","420003","JAUARRE K. WESTON",,"427695434","281","0","281","281","0"
"1910B10UA00569000","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","420003","GEORGE MULRAIN III",,"076805637","423.44","0","423.44","423.44","0"
"2410DOLJ09QA00010004","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","2433933","0","2433933","2433933","0"
"1908J08QA00001006","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","C. H. P. INTERNATIONAL, INC.","C. H. P. INTERNATIONAL, INC.","092538073","561210","0","561210","561210","0"
"1908J09RA00019009","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","2156300","0","2156300","2156300","0"
"1910B10RA00026000","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","420003","ZACHARY KIEFER","ZACHARY KIEFER","334825986","155","0","155","155","0"
"1910J09F6LA009004","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","DYNAMIC EDUCATIONAL SYSTEMS, INC.","DYNAMIC EDUCATIONAL SYSTEMS, INC.","620834739","1622005","0","1622005","1622005","0"
"1910J08F6OK003006","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","RES-CARE, INC.","RES-CARE, INC.","070226105","2767195","0","2767195","2767195","0"
"1905J06YA48055019","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","1758237","0","1758237","1758237","0"
"1906J051A20182006","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OJC00","190183","232014","MISSIONARY SERVANTS OF THE MOST HOLY TRINITY","MISSIONARY SERVANTS OF THE MOST HOLY TRINITY","101911436","493129.42","0","493129.42","493129.42","0"
"1907J051A20169003","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OJC00","190183","232014","CATHOLIC DIOCESE OF KANSAS CITY-ST. JOSEPH","CATHOLIC DIOCESE OF KANSAS CITY-ST. JOSEPH","073069494","55071","0","55071","55071","0"
"1905J051A20187007","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OJC00","190183","232014","OPERATION AND MAINTENANCE, NAVY","OPERATION AND MAINTENANCE, NAVY","170018040","447200","0","447200","447200","0"
"1908J099628680004","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","MC NEELY PIGOTT & FOX PUBLIC RELATIONS, LLC","MC NEELY PIGOTT & FOX PUBLIC RELATIONS, LLC","183142371","700000","0","700000","700000","0"
"2408DOLJ099628342002","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","ASHLIN MANAGEMENT GROUP, INC.","ASHLIN MANAGEMENT GROUP, INC.","175897388","401309","0","401309","401309","0"
"2409DOLJ099628935001","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","ALTECH SERVICES, INC.800191215","ALTECH SERVICES, INC.","800191215","3976861","0","3976861","3976861","0"
"2810FY10WCFJCJUL000","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OJC00","190183","253000","DO NOT USE - DEPARTMENT OF  LABOR","DEPARTMENT OF LABOR","003255627","848875.68","0","848875.68","848875.68","0"
"1910J08PA00003005","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","5005920","0","5005920","5005920","0"
"1908J09PA00002014","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","CHUGACH GOVERNMENT SERVICES, INC","CHUGACH GOVERNMENT SERVICES, INC.","556637366","4209228","0","4209228","4209228","0"
"1905J05SA00002015","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","CHUGACH MCKINLEY, INC.","CHUGACH MCKINLEY, INC.","038522876","329542","0","245037","245037","0"
"2410DOLJ10UA00040006","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","2370042","0","2370042","2370042","0"
"2409DOLJ09UA00028015","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","646611","0","646611","646611","0"
"2410DOLJ10UA00031007","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","MINACT INC","MINACT INC","096370655","2096884","0","2096884","2096884","0"
"1911J10UA00043000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","ODLE MANAGEMENT GROUP, L.L.C.","ODLE MANAGEMENT GROUP, L.L.C.","161270579","1782104","0","1754093","1735051","0"
"1906J07UA00015024","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","DEL-JEN, INC.","DEL-JEN, INC.","039703053","995206","0","995206","995206","0"
"1908J08UA00020014","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","DYNAMIC EDUCATIONAL SYSTEMS, INC.","DYNAMIC EDUCATIONAL SYSTEMS, INC.","620834739","1116165","0","1116165","1116165","0"
"1908J08UA00022007","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","SYSTEMS CONSULTANTS ASSOCIATES INC","SYSTEMS CONSULTANTS ASSOCIATES INC","107198319","68430","0","68430","68430","0"
"1908J09UA00023012","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","1515765","0","1515765","1515765","0"
"1908J08UA00020012","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","DYNAMIC EDUCATIONAL SYSTEMS, INC.","DYNAMIC EDUCATIONAL SYSTEMS, INC.","620834739","1146785","0","1146785","1146785","0"
"2409DOLJ08UA00021004","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","JACKSON PIERCE PUBLIC AFFAIRS, INC.","JACKSON PIERCE PUBLIC AFFAIRS INC","795977870","393583","0","393583","393583","0"
"1908J08UA00017017","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","MINACT INC","MINACT INC","096370655","1023495","0","1023495","1023495","0"
"2411DOLJ11QA00002000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","RES-CARE, INC.","RES-CARE, INC.","070226105","7754504","0","7754504","7754504","0"
"2411DOLJ11QA00001000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","4649523","0","4649523","4649523","0"
"1908J08RA00018012","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","826299","0","826299","826299","0"
"1908J09RA00026010","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","ALUTIIQ PROFESSIONAL SERVICES LLC","ALUTIIQ PROFESSIONAL SERVICES LLC","002027352","2481098","0","2481098","2481098","0"
"1907J06RA00008009","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","ODLE MANAGEMENT GROUP, L.L.C.","ODLE MANAGEMENT GROUP, L.L.C.","161270579","110875","0","98591","98591","0"
"1905J06RA00007020","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","MINACT INC","MINACT INC","096370655","2650885","0","2650885","2650885","0"
"2811NFA10013000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","240022","GOVERNMENT PRINTING OFFICE","GOVERNMENT PRINTING OFFICE","070115969","411.72","0","411.72","411.72","0"
"2811NFA10001000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","240022","GOVERNMENT PRINTING OFFICE","GOVERNMENT PRINTING OFFICE","070115969","1964.53","0","1964.53","1964.53","0"
"2411DOLJ11F6MU020000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","905871","0","905871","905871","0"
"1910J09F6LA013008","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","MINACT INC","MINACT INC","096370655","714763","0","714763","714763","0"
"1905J051A20186002","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","232014","DISTRICT OF COLUMBIA, GOVERNMENT OF","DISTRICT OF COLUMBIA, GOVERNMENT OF","612778746","1","0","1","1","0"
"1907J079626552005","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","MOTION PICTURE LICENSING CORP","MOTION PICTURE LICENSING CORPORATION","797033966","65000","0","65000","65000","0"
"2408DOLJ099628357002","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","AMERICAN EAGLE PROTECTIVE SERVICES CORPORATION","AMERICAN EAGLE PROTECTIVE SERVICES CORPORATION","131434057","212784","0","212784","212783.88","0"
"1907F079626080005","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","MANILA CONSULTING GROUP, INC.","MANILA CONSULTING GROUP, INC.","037814956","1904431","0","1904431","1904431","0"
"2411DOLU119631480000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","COMPUTER SCIENCES CORPORATION","COMPUTER SCIENCES CORPORATION","009581091","1941329","0","1923238.36","1917387.68","0"
"6107J089626802006","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","HOME BUILDERS INSTITUTE INC.","HOME BUILDERS INSTITUTE INC.","107938771","13715365","13715365","0","13715365","0"
"1907F079626080006","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","MANILA CONSULTING GROUP, INC.","MANILA CONSULTING GROUP, INC.","037814956","634811","0","634811","622860.87","0"
"6107J089626797006","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","INTERNATIONAL MASONRY INSTITUTE","INTERNATIONAL MASONRY INSTITUTE","077811826","4745123","4745123","0","4745123","0"
"2410DOLJ109630612002","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","252099","HUMANITAS, INC.","HUMANITAS, INC.","828939132","1096552","0","1096552","1096552","0"
"1910J089626975001","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","257095","VERTICAL HORIZONS ONE, INC.","VERTICAL HORIZONS ONE, INC.","059715677","157899","0","157899","157899","0"
"2411DOLF119631945000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","310025","METHODS TECHNOLOGY SOLUTIONS, INC.","METHODS TECHNOLOGY SOLUTIONS, INC.","968603456","362930.12","0","362930.12","362930.12","0"
"2411DOLJ119631952000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OJC00","190183","310025","ST NET, INC.","ST NET, INC.","083139639","873847.22","0","873847.22","873847.22","0"
"1907J08PA00005018","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","10736585","0","10736585","10736585","0"
"1906J06PA00007021","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","3112370","0","3058983.22","3058983.22","0"
"2411DOLJ11PA00001000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","HORIZONS YOUTH SERVICES, L.C.","HORIZONS YOUTH SERVICES, L.C.","138922682","2912182","0","2912182","2912182","0"
"2410DOLJ10PA00001009","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","2211430","0","2211430","2211430","0"
"1905J06PA00004019","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","370412","0","370412","370412","0"
"2411DOLJ11PA00003000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","1396397","0","1396397","1396397","0"
"1911B11PA00132000","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","420003","CHRISTOPHER CULLIVER",,"081827528","50","0","50","50","0"
"1909J09SA00004013","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","4217952","0","4217952","4217952","0"
"1907J07SA00003020","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","3989077","0","3989077","3989077","0"
"1910J09SA00009005","26","01811011AD","2011","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","ODLE MANAGEMENT GROUP, L.L.C.","ODLE MANAGEMENT GROUP, L.L.C.","161270579","2311280","0","2311280","2311280","0"
"2410DOLJ09QA00010008","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OBOS0","1A0710","254049","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","80664","0","80664","80664","0"
"1908J09QA00003014","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OBOS0","1A0710","254049","FOXMAR, INC.","FOXMAR, INC.","809708399","3695","0","3695","3695","0"
"1906J07QA00001023","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OBOS0","1A0710","254049","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","41186","0","41186","41186","0"
"1905J06YA35022021","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1ODAL0","1F0760","254049","CHUGACH INDUSTRIES, INC.","CHUGACH INDUSTRIES, INC.","142120745","471418","0","463054","463054","0"
"2411DOLB119631645000","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OJC00","190183","252099","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","26788.29","0","17689.47","17689.47","0"
"2411DOLB119631643000","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OJC00","190183","252099","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","20690.81","0","20087.46","20087.46","0"
"2411DOLB119631679001","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OJC00","190183","310025","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","14017.19","0","14017.19","14017.19","0"
"2411DOLB119631646001","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OJC00","190183","310025","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","7255.27","0","7255.27","7255.27","0"
"2409DOLJ109629809005","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OJC00","190183","320050","NEVILLES ELECTRIC SERVICE","NEVILLES ELECTRIC SERVICE","623460511","1072447.03","0","1072447.03","1072447.03","0"
"2410DOLJ109630162002","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OJC00","190183","320050","DF GIBSON ARCHITECTS PC","DF GIBSON ARCHITECTS PC","867631327","549.8","0","549.8","549.8","0"
"1907J089627143007","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OJC00","190183","320050","MILLER DYER SPEARS INC","MILLER DYER SPEARS INC","806679775","3137.5","0","3137.5","3137.5","0"
"1910J08PA00003007","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OPHI0","1C0730","254049","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","60940","0","60940","60940","0"
"1910J09PA00005006","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OPHI0","1C0730","254049","HORIZONS YOUTH SERVICES, L.C.","HORIZONS YOUTH SERVICES, L.C.","138922682","65411","0","44851","44851","20560"
"1905J06PA00005018","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OPHI0","1C0730","254049","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","1","0","0","0","0"
"2411DOLJ11SA00006002","26","01811012BD","2011","0181000210","100000","1111C","1OJC00","1OSANF","1J0790","254049","MINACT INC","MINACT INC","096370655","48563","0","47507.67","47507.67","0"
"1908J08RA00018016","26","01811012BD","2012","0181CRAD10","100000","10000","1OJC00","1OCHI0","1E0750","254049","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","16338","0","16338","16338","0"
"2410DOLJ10UA00029007","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OATL0","1D0740","252099","RES-CARE, INC.","RES-CARE, INC.","070226105","2576443","0","2576443","2576443","0"
"1908J08UA00017013","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OATL0","1D0740","252099","MINACT INC","MINACT INC","096370655","2972601","0","2972601","2972601","0"
"1905J04UA00007024","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OATL0","1D0740","252099","FOXMAR, INC.","FOXMAR, INC.","809708399","3803868","0","3803868","3803868","0"
"1908J08UA00022008","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OATL0","1D0740","252099","SYSTEMS CONSULTANTS ASSOCIATES INC","SYSTEMS CONSULTANTS ASSOCIATES INC","107198319","68429","0","68429","68429","0"
"2411B11UA000594000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OATL0","1D0740","252099","FEDERAL EXPRESS CORPORATION","FEDERAL EXPRESS CORPORATION","058070459","522.85","0","522.85","522.85","0"
"1911B11UA00583000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OATL0","1D0740","420003","SHANEAQUA JONES",,"256751619","150","0","150","150","0"
"1906J07QA00001019","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","5145809","0","5145809","5145809","0"
"1909J09QA00002012","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","1654474","0","1654474","1654474","0"
"1904J05QA00006019","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","4613900.5","0","4613900.5","4613900.5","0"
"2411DOLJ11QA00004000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","130792","0","130792","130792","0"
"1909J09QA00004007","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","FOXMAR, INC.","FOXMAR, INC.","809708399","2915042","0","2915042","2915042","0"
"1904J05QA00011022","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","2295258.08","0","2295258.08","2295258.08","0"
"1911B11NA00037000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","VANESSA CAMPBELL",,"733165492","135","0","135","135","0"
"2411DOLB11E622468000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OCHI0","1E0750","252067","HYATT CORPORATION004169793","HYATT HOTELS CORPORATION","085880516","3287.6","0","3287.6","3287.6","0"
